"Africa","Antarctica","Asia","Europe","North America","Oceania","Seven seas (open ocean)","South America"
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,22
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,49
0,0,0,0,0,0,0,23
0,0,0,0,0,0,0,35
0,0,0,0,0,0,0,24
0,0,0,0,0,0,0,62
0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,41
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,48
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,63
0,0,0,0,0,0,0,163
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,36
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,45
0,0,0,0,0,0,0,41
0,0,0,0,0,0,0,44
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,18
0,0,0,0,0,0,0,87
0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,25
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,22
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,87
0,0,0,0,0,0,0,121
0,0,0,0,0,0,0,30
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,30
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,228
0,0,0,0,0,0,0,71
0,0,0,0,0,0,0,843
0,0,0,0,0,0,0,174
0,0,0,0,0,0,0,24
0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,103
0,0,0,0,0,0,0,54
0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,46
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,16
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,68
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,251
0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,21
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,16
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,18
0,0,0,0,0,0,0,32
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,107
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,194
0,0,0,0,0,0,0,530
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,363
0,0,0,0,0,0,0,33
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,63
0,0,0,0,0,0,0,31
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,62
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,676
0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,387
0,0,0,0,0,0,0,24
0,0,0,0,0,0,0,328
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,31
0,0,0,0,0,0,0,122
0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,16
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,63
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,117
0,0,0,0,0,0,0,35
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,235
0,0,0,0,0,0,0,113
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,33
0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,66
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,214
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,127
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,20
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,41
0,0,0,0,0,0,0,46
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,37
0,0,0,0,0,0,0,116
0,0,0,0,0,0,0,356
0,0,0,0,0,0,0,238
0,0,0,0,0,0,0,421
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,631
0,0,0,0,0,0,0,2206
0,0,0,0,0,0,0,24
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,31
0,0,0,0,0,0,0,120
0,0,0,0,0,0,0,50
0,0,0,0,0,0,0,314
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,63
0,0,0,0,0,0,0,726
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,28
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,134
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,435
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,16
0,0,0,0,0,0,0,33
0,0,0,0,0,0,0,301
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,363
0,0,0,0,0,0,0,30
0,0,0,0,0,0,0,1059
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,21
0,0,0,0,0,0,0,16
0,0,0,0,0,0,0,28
0,0,0,0,0,0,0,28
0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,1657
0,0,0,0,0,0,0,35
0,0,0,0,0,0,0,666
0,0,0,0,0,0,0,45
0,0,0,0,0,0,0,185
0,0,0,0,0,0,0,38
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1047
0,0,0,0,0,0,0,550
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,24
0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,63
0,0,0,0,0,0,0,3703
0,0,0,0,0,0,0,119
0,0,0,0,0,0,0,29
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,203
0,0,0,0,0,0,0,38
0,0,0,0,0,0,0,24
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,323
0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,176
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,382
0,0,0,0,0,0,0,40
0,0,0,0,0,0,0,68
0,0,0,0,0,0,0,97
0,0,0,0,0,0,0,208
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,216
0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,38
0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,21
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,25
0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,314
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,29
0,0,0,0,0,0,0,171
0,0,0,0,0,0,0,20
0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,24
0,0,0,0,0,0,0,38
0,0,0,0,0,0,0,326
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,47
0,0,0,0,0,0,0,137
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,32
0,0,0,0,0,0,0,262
0,0,0,0,0,0,0,28
0,0,0,0,0,0,0,88
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,43
0,0,0,0,0,0,0,60
0,0,0,0,0,0,0,906
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,67
0,0,0,0,0,0,0,30
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,39
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,55
0,0,0,0,0,0,0,37
0,0,0,0,0,0,0,97
0,0,0,0,0,0,0,23
0,0,0,0,0,0,0,41
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,18
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,22
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,155
0,0,0,0,0,0,0,29
0,0,0,0,0,0,0,51
0,0,0,0,0,0,0,945
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,62
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,255
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,32
0,0,0,0,0,0,0,203
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,27
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,29
0,0,0,0,0,0,0,548
0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,49
0,0,0,0,0,0,0,126
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,111
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,727
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,23
0,0,0,0,0,0,0,126
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,201
0,0,0,0,0,0,0,58
0,0,0,0,0,0,0,125
0,0,0,0,0,0,0,24
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,28
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,27
0,0,0,0,0,0,0,40
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,170
0,0,0,0,0,0,0,209
0,0,0,0,0,0,0,79
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,54
0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,501
0,0,0,0,0,0,0,38
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,82
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,31
0,0,0,0,0,0,0,20
0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,65
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,114
0,0,0,0,0,0,0,89
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,92
0,0,0,0,0,0,0,666
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,463
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,443
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,218
0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,52
0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,48
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,215
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,1542
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,116
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,167
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,42
0,0,0,0,0,0,0,56
0,0,0,0,0,0,0,20
0,0,0,0,0,0,0,121
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,65
0,0,0,0,0,0,0,21
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,851
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,179
0,0,0,0,0,0,0,49
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,295
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,29
0,0,0,0,0,0,0,101
0,0,0,0,0,0,0,147
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,73
0,0,0,0,0,0,0,22
0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,77
0,0,0,0,0,0,0,98
0,0,0,0,0,0,0,149
0,0,0,0,0,0,0,27
0,0,0,0,0,0,0,382
0,0,0,0,0,0,0,21
0,0,0,0,0,0,0,23
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,105
0,0,0,0,0,0,0,253
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,215
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,819
0,0,0,0,0,0,0,21
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,318
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,282
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,47
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,61
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,28
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,70
0,0,0,0,0,0,0,107
0,0,0,0,0,0,0,20
0,0,0,0,0,0,0,757
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,181
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,68
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,42
0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,16
0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,88
0,0,0,0,0,0,0,128
0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,28
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,59
0,0,0,0,0,0,0,85
0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,62
0,0,0,0,0,0,0,116
0,0,0,0,0,0,0,504
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,519
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,22
0,0,0,0,0,0,0,112
0,0,0,0,0,0,0,76
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,81
0,0,0,0,0,0,0,631
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,128
0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,295
0,0,0,0,0,0,0,235
0,0,0,0,0,0,0,45
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,56
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,98
0,0,0,0,0,0,0,118
0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,267
0,0,0,0,0,0,0,84
0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,57
0,0,0,0,0,0,0,159
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,217
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,54
0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,28
0,0,0,0,0,0,0,49
0,0,0,0,0,0,0,36
0,0,0,0,0,0,0,359
0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,30
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,163
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,80
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,500
0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,52
0,0,0,0,0,0,0,97
0,0,0,0,0,0,0,919
0,0,0,0,0,0,0,179
0,0,0,0,0,0,0,1569
0,0,0,0,0,0,0,186
0,0,0,0,0,0,0,34
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,24
0,0,0,0,0,0,0,23
0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,35
0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,395
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,302
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,114
0,0,0,0,0,0,0,216
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,386
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,25
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,80
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,39
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,48
0,0,0,0,0,0,0,58
0,0,0,0,0,0,0,95
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,273
0,0,0,0,0,0,0,34
0,0,0,0,0,0,0,542
0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,741
0,0,0,0,0,0,0,939
0,0,0,0,0,0,0,589
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,99
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,48
0,0,0,0,0,0,0,111
0,0,0,0,0,0,0,33
0,0,0,0,0,0,0,102
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,77
0,0,0,0,0,0,0,66
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,29
0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,44
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,65
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,56
0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,149
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,33
0,0,0,0,0,0,0,410
0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,42
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,31
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,31
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,53
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,23
0,0,0,0,0,0,0,51
0,0,0,0,0,0,0,132
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,76
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,139
0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,47
0,0,0,0,0,0,0,60
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,50
0,0,0,0,0,0,0,24
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,56
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,32
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,58
0,0,0,0,0,0,0,37
0,0,0,0,0,0,0,33
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,125
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,75
0,0,0,0,0,0,0,103
0,0,0,0,0,0,0,40
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,27
0,0,0,0,0,0,0,1359
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,47
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,83
0,0,0,0,0,0,0,122
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,45
0,0,0,0,0,0,0,1537
